"pin [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
0,2.1345,-0.00784494728438975,-47.5901692431551
0,2.13475,-0.00784709232200117,-47.5962375426522
0,2.135,-0.00784923811497065,-47.6023062261203
0,2.13525,-0.0078513846636993,-47.6083752939274
0,2.1355,-0.00785353196858727,-47.6144447464419
0,2.13575,-0.00785568003003664,-47.6205145840329
0,2.136,-0.00785782884844758,-47.6265848070697
0,2.13625,-0.00785997842422024,-47.6326554159225
0,2.1365,-0.00786212875775863,-47.6387264109618
0,2.13675,-0.00786427984946677,-47.6447977925588
0,2.137,-0.00786643169973998,-47.6508695610851
0,2.13725,-0.00786858430898712,-47.6569417169129
0,2.1375,-0.00787073767761124,-47.6630142604149
0,2.13775,-0.00787289180601539,-47.6690871919644
0,2.138,-0.00787504669460648,-47.6751605119352
0,2.13825,-0.00787720234378661,-47.6812342207017
0,2.1385,-0.00787935875396462,-47.6873083186387
0,2.13875,-0.00788151592554261,-47.6933828061218
0,2.139,-0.00788367385893135,-47.6994576835269
0,2.13925,-0.007885832554531,-47.7055329512305
0,2.1395,-0.0078879920127591,-47.7116086096098
0,2.13975,-0.00789015223401485,-47.7176846590423
0,2.14,-0.00789231321870903,-47.7237610999063
0,2.14025,-0.00789447496725048,-47.7298379325805
0,2.1405,-0.00789663748004904,-47.7359151574442
0,2.14075,-0.00789880075751547,-47.7419927748771
0,2.141,-0.00790096480005671,-47.7480707852598
0,2.14125,-0.00790312960808643,-47.7541491889732
0,2.1415,-0.00790529518201445,-47.7602279863987
0,2.14175,-0.00790746152225252,-47.7663071779184
0,2.142,-0.00790962862921143,-47.772386763915
0,2.14225,-0.00791179650330871,-47.7784667447717
0,2.1425,-0.00791396514495131,-47.7845471208721
0,2.14275,-0.00791613455455289,-47.7906278926006
0,2.143,-0.00791830473253294,-47.796709060342
0,2.14325,-0.00792047567930321,-47.8027906244818
0,2.1435,-0.00792264739527545,-47.8088725854059
0,2.14375,-0.00792481988086624,-47.8149549435009
0,2.144,-0.00792699313649507,-47.821037699154
0,2.14425,-0.00792916716257562,-47.8271208527528
0,2.1445,-0.00793134195952543,-47.8332044046856
0,2.14475,-0.00793351752776014,-47.8392883553413
0,2.145,-0.00793569386770113,-47.8453727051091
0,2.14525,-0.00793787097976212,-47.8514574543791
0,2.1455,-0.00794004886436354,-47.8575426035418
0,2.14575,-0.00794222752192873,-47.8636281529884
0,2.146,-0.00794440695287139,-47.8697141031105
0,2.14625,-0.00794658715761486,-47.8758004543005
0,2.1465,-0.00794876813658152,-47.8818872069511
0,2.14675,-0.00795094989018507,-47.8879743614558
0,2.147,-0.00795313241885753,-47.8940619182085
0,2.14725,-0.0079553157230126,-47.900149877604
0,2.1475,-0.00795749980307846,-47.9062382400372
0,2.14775,-0.00795968465947555,-47.9123270059041
0,2.148,-0.0079618702926282,-47.9184161756009
0,2.14825,-0.00796405670296071,-47.9245057495245
0,2.1485,-0.00796624389089836,-47.9305957280724
0,2.14875,-0.00796843185686547,-47.9366861116428
0,2.149,-0.0079706206012854,-47.9427769006343
0,2.14925,-0.00797281012459017,-47.9488680954461
0,2.1495,-0.00797500042720122,-47.9549596964782
0,2.14975,-0.00797719150954961,-47.961051704131
0,2.15,-0.00797938337205871,-47.9671441188054
0,2.15025,-0.00798157601515958,-47.9732369409033
0,2.1505,-0.00798376943927944,-47.9793301708267
0,2.15075,-0.00798596364484743,-47.9854238089785
0,2.151,-0.00798815863229658,-47.9915178557622
0,2.15125,-0.00799035440205506,-47.9976123115817
0,2.1515,-0.00799255095455298,-48.0037071768416
0,2.15175,-0.00799474829021949,-48.0098024519473
0,2.152,-0.00799694640948953,-48.0158981373045
0,2.15225,-0.00799914531279419,-48.0219942333197
0,2.1525,-0.00800134500056745,-48.0280907403998
0,2.15275,-0.00800354547324037,-48.0341876589525
0,2.153,-0.00800574673124889,-48.040284989386
0,2.15325,-0.008007948775026,-48.0463827321093
0,2.1535,-0.00801015160500665,-48.0524808875316
0,2.15375,-0.00801235522162676,-48.0585794560632
0,2.154,-0.00801455962532224,-48.0646784381147
0,2.15425,-0.00801676481652803,-48.0707778340974
0,2.1545,-0.00801897079568197,-48.0768776444231
0,2.15475,-0.00802117756322095,-48.0829778695044
0,2.155,-0.00802338511958668,-48.0890785097544
0,2.15525,-0.0080255934652112,-48.0951795655869
0,2.1555,-0.00802780260053718,-48.1012810374162
0,2.15575,-0.00803001252600345,-48.1073829256573
0,2.156,-0.00803222324205074,-48.1134852307259
0,2.15625,-0.00803443474912173,-48.1195879530381
0,2.1565,-0.00803664704765137,-48.1256910930107
0,2.15675,-0.00803886013808812,-48.1317946510613
0,2.157,-0.00804107402087177,-48.137898627608
0,2.15725,-0.00804328869644114,-48.1440030230694
0,2.1575,-0.00804550416524179,-48.150107837865
0,2.15775,-0.00804772042772414,-48.1562130724146
0,2.158,-0.00804993748432022,-48.1623187271389
0,2.15825,-0.00805215533548432,-48.1684248024592
0,2.1585,-0.00805437398166008,-48.1745312987973
0,2.15875,-0.00805659342329017,-48.1806382165757
0,2.159,-0.00805881366082404,-48.1867455562175
0,2.15925,-0.0080610346947063,-48.1928533181466
0,2.1595,-0.00806325652538638,-48.1989615027872
0,2.15975,-0.00806547915331566,-48.2050701105646
0,2.16,-0.00806770257893393,-48.2111791419043
0,2.16025,-0.00806992680269738,-48.2172885972327
0,2.1605,-0.0080721518250545,-48.2233984769767
0,2.16075,-0.00807437764645665,-48.229508781564
0,2.161,-0.00807660426735038,-48.2356195114228
0,2.16125,-0.00807883168819189,-48.241730666982
0,2.1615,-0.00808105990942871,-48.2478422486712
0,2.16175,-0.00808328893151702,-48.2539542569205
0,2.162,-0.00808551875490821,-48.2600666921609
0,2.16225,-0.00808774938005655,-48.2661795548237
0,2.1625,-0.00808998080741632,-48.2722928453412
0,2.16275,-0.00809221303743889,-48.2784065641461
0,2.163,-0.00809444607058529,-48.284520711672
0,2.16325,-0.00809667990730787,-48.2906352883528
0,2.1635,-0.00809891454806187,-48.2967502946234
0,2.16375,-0.00810114999330833,-48.3028657309191
0,2.164,-0.00810338624350056,-48.3089815976762
0,2.16425,-0.00810562329909959,-48.3150978953312
0,2.1645,-0.00810786116056357,-48.3212146243217
0,2.16475,-0.00811009982834966,-48.3273317850857
0,2.165,-0.00811233930291988,-48.3334493780618
0,2.16525,-0.00811457958473236,-48.3395674036896
0,2.1655,-0.00811682067425104,-48.345685862409
0,2.16575,-0.00811906257193696,-48.3518047546609
0,2.166,-0.00812130527825115,-48.3579240808866
0,2.16625,-0.00812354879365563,-48.3640438415281
0,2.1665,-0.0081257931186124,-48.3701640370283
0,2.16675,-0.00812803825358733,-48.3762846678305
0,2.167,-0.00813028419904822,-48.3824057343788
0,2.16725,-0.00813253095545322,-48.388527237118
0,2.1675,-0.00813477852327206,-48.3946491764936
0,2.16775,-0.00813702690296964,-48.4007715529516
0,2.168,-0.0081392760950128,-48.4068943669389
0,2.16825,-0.00814152609986645,-48.413017618903
0,2.1685,-0.00814377691800515,-48.419141309292
0,2.16875,-0.00814602854989284,-48.4252654385547
0,2.169,-0.0081482809959954,-48.4313900071407
0,2.16925,-0.00815053425678932,-48.4375150155003
0,2.1695,-0.00815278833273951,-48.4436404640842
0,2.16975,-0.00815504322431861,-48.4497663533443
0,2.17,-0.00815729893199925,-48.4558926837326
0,2.17025,-0.0081595554562502,-48.4620194557022
0,2.1705,-0.00816181279754699,-48.4681466697068
0,2.17075,-0.00816407095636517,-48.4742743262008
0,2.171,-0.00816632993317253,-48.4804024256391
0,2.17125,-0.00816858972844558,-48.4865309684776
0,2.1715,-0.00817085034266081,-48.4926599551728
0,2.17175,-0.0081731117762928,-48.4987893861817
0,2.172,-0.00817537402981998,-48.5049192619623
0,2.17225,-0.00817763710371306,-48.5110495829731
0,2.1725,-0.00817990099845626,-48.5171803496733
0,2.17275,-0.00818216571452318,-48.523311562523
0,2.173,-0.00818443125239421,-48.5294432219828
0,2.17325,-0.00818669761254873,-48.5355753285142
0,2.1735,-0.00818896479546711,-48.5417078825791
0,2.17375,-0.00819123280162875,-48.5478408846405
0,2.174,-0.00819350163151306,-48.5539743351618
0,2.17425,-0.00819577128560619,-48.5601082346073
0,2.1745,-0.0081980417643837,-48.5662425834419
0,2.17475,-0.00820031306833463,-48.5723773821313
0,2.175,-0.00820258519794128,-48.5785126311419
0,2.17525,-0.00820485815368404,-48.5846483309407
0,2.1755,-0.00820713193605195,-48.5907844819956
0,2.17575,-0.00820940654552925,-48.5969210847752
0,2.176,-0.00821168198260212,-48.6030581397487
0,2.17625,-0.00821395824775477,-48.6091956473861
0,2.1765,-0.00821623534147821,-48.6153336081581
0,2.17675,-0.00821851326425667,-48.6214720225361
0,2.177,-0.00822079201658308,-48.6276108909925
0,2.17725,-0.00822307159894071,-48.6337502139999
0,2.1775,-0.00822535201182442,-48.6398899920322
0,2.17775,-0.00822763325572134,-48.6460302255636
0,2.178,-0.0082299153311244,-48.6521709150694
0,2.17825,-0.00823219823852363,-48.6583120610252
0,2.1785,-0.00823448197841293,-48.6644536639077
0,2.17875,-0.00823676655128523,-48.6705957241943
0,2.179,-0.00823905195763249,-48.6767382423629
0,2.17925,-0.00824133819795151,-48.6828812188924
0,2.1795,-0.00824362527273329,-48.6890246542624
0,2.17975,-0.00824591318247655,-48.6951685489531
0,2.18,-0.00824820192767423,-48.7013129034456
0,2.18025,-0.00825049150882891,-48.7074577182216
0,2.1805,-0.00825278192643449,-48.7136029937637
0,2.18075,-0.00825507318098488,-48.7197487305552
0,2.181,-0.00825736527298749,-48.7258949290802
0,2.18125,-0.00825965820293237,-48.7320415898233
0,2.1815,-0.00826195197132789,-48.7381887132702
0,2.18175,-0.00826424657866989,-48.7443362999072
0,2.182,-0.00826654202546386,-48.7504843502214
0,2.18225,-0.0082688383122037,-48.7566328647005
0,2.1825,-0.00827113543940167,-48.7627818438332
0,2.18275,-0.0082734334075507,-48.7689312881088
0,2.183,-0.00827573221716594,-48.7750811980174
0,2.18325,-0.00827803186874612,-48.7812315740499
0,2.1835,-0.00828033236279578,-48.787382416698
0,2.18375,-0.00828263369982232,-48.7935337264541
0,2.184,-0.00828493588033512,-48.7996855038113
0,2.18425,-0.0082872389048358,-48.8058377492636
0,2.1845,-0.00828954277383372,-48.8119904633058
0,2.18475,-0.00829184748784307,-48.8181436464334
0,2.185,-0.00829415304736548,-48.8242972991426
0,2.18525,-0.00829645945291418,-48.8304514219305
0,2.1855,-0.0082987667050043,-48.836606015295
0,2.18575,-0.00830107480413847,-48.8427610797347
0,2.186,-0.00830338375083472,-48.8489166157489
0,2.18625,-0.00830569354560629,-48.855072623838
0,2.1865,-0.00830800418896349,-48.8612291045028
0,2.18675,-0.00831031568142245,-48.8673860582452
0,2.187,-0.0083126280234935,-48.8735434855676
0,2.18725,-0.00831494121569567,-48.8797013869735
0,2.1875,-0.00831725525854699,-48.885859762967
0,2.18775,-0.0083195701525636,-48.892018614053
0,2.188,-0.0083218858982568,-48.8981779407372
0,2.18825,-0.00832420249615332,-48.9043377435262
0,2.1885,-0.0083265199467664,-48.9104980229273
0,2.18875,-0.00832883825061796,-48.9166587794486
0,2.189,-0.00833115740822702,-48.9228200135991
0,2.18925,-0.00833347742011454,-48.9289817258884
0,2.1895,-0.0083357982868034,-48.9351439168271
0,2.18975,-0.00833812000881264,-48.9413065869266
0,2.19,-0.00834044258667188,-48.947469736699
0,2.19025,-0.00834276602089824,-48.9536333666572
0,2.1905,-0.00834509031202135,-48.9597974773151
0,2.19075,-0.00834741546056219,-48.9659620691872
0,2.191,-0.00834974146704845,-48.972127142789
0,2.19125,-0.00835206833200691,-48.9782926986366
0,2.1915,-0.00835439605596431,-48.984458737247
0,2.19175,-0.00835672463944741,-48.9906252591382
0,2.192,-0.00835905408298972,-48.9967922648288
0,2.19225,-0.00836138438711413,-49.0029597548384
0,2.1925,-0.00836371555235609,-49.0091277296871
0,2.19275,-0.00836604757924333,-49.0152961898962
0,2.193,-0.00836838046830742,-49.0214651359877
0,2.19325,-0.00837071422008479,-49.0276345684844
0,2.1935,-0.00837304883510219,-49.0338044879099
0,2.19375,-0.00837538431390085,-49.0399748947886
0,2.194,-0.00837772065700756,-49.046145789646
0,2.19425,-0.00838005786496064,-49.0523171730081
0,2.1945,-0.00838239593829748,-49.0584890454019
0,2.19475,-0.00838473487755354,-49.0646614073553
0,2.195,-0.00838707468326427,-49.0708342593969
0,2.19525,-0.0083894153559709,-49.0770076020561
0,2.1955,-0.00839175689621373,-49.0831814358635
0,2.19575,-0.00839409930452724,-49.0893557613501
0,2.196,-0.00839644258145655,-49.0955305790481
0,2.19625,-0.00839878672754,-49.1017058894902
0,2.1965,-0.00840113174331787,-49.1078816932103
0,2.19675,-0.00840347762933626,-49.114057990743
0,2.197,-0.00840582438613639,-49.1202347826237
0,2.19725,-0.00840817201426437,-49.1264120693888
0,2.1975,-0.00841052051426529,-49.1325898515753
0,2.19775,-0.00841286988667945,-49.1387681297214
0,2.198,-0.00841522013205872,-49.144946904366
0,2.19825,-0.00841757125094725,-49.1511261760487
0,2.1985,-0.00841992324389499,-49.1573059453103
0,2.19875,-0.00842227611145091,-49.1634862126922
0,2.199,-0.00842462985415917,-49.1696669787368
0,2.19925,-0.00842698447257743,-49.1758482439873
0,2.1995,-0.00842933996724889,-49.1820300089879
0,2.19975,-0.00843169633873218,-49.1882122742835
0,2.2,-0.00843405358757532,-49.1943950404199
0,2.20025,-0.00843641171433309,-49.2005783079439
0,2.2005,-0.00843877071955833,-49.2067620774032
0,2.20075,-0.00844113060380775,-49.2129463493462
0,2.201,-0.00844349136763516,-49.2191311243223
0,2.20125,-0.00844585301159632,-49.2253164028817
0,2.2015,-0.00844821553624792,-49.2315021855757
0,2.20175,-0.00845057894215054,-49.2376884729563
0,2.202,-0.0084529432298609,-49.2438752655763
0,2.20225,-0.00845530839994053,-49.2500625639897
0,2.2025,-0.00845767445294519,-49.2562503687511
0,2.20275,-0.00846004138943738,-49.2624386804162
0,2.203,-0.00846240920998153,-49.2686274995415
0,2.20325,-0.0084647779151392,-49.2748168266844
0,2.2035,-0.00846714750547193,-49.2810066624032
0,2.20375,-0.00846951798154222,-49.2871970072571
0,2.204,-0.00847188934392128,-49.2933878618062
0,2.20425,-0.00847426159316775,-49.2995792266117
0,2.2045,-0.00847663472985284,-49.3057711022354
0,2.20475,-0.00847900875454003,-49.3119634892402
0,2.205,-0.00848138366780148,-49.3181563881899
0,2.20525,-0.00848375947020454,-49.3243497996491
0,2.2055,-0.00848613616231848,-49.3305437241834
0,2.20575,-0.00848851374471353,-49.3367381623594
0,2.206,-0.00849089221795995,-49.3429331147445
0,2.20625,-0.00849327158263086,-49.349128581907
0,2.2065,-0.0084956518393023,-49.3553245644163
0,2.20675,-0.00849803298854259,-49.3615210628425
0,2.207,-0.00850041503092872,-49.3677180777568
0,2.20725,-0.0085027979670377,-49.3739156097313
0,2.2075,-0.0085051817974446,-49.3801136593389
0,2.20775,-0.00850756652272256,-49.3863122271536
0,2.208,-0.00850995214345534,-49.3925113137502
0,2.20825,-0.00851233866021995,-49.3987109197046
0,2.2085,-0.00851472607358954,-49.4049110455935
0,2.20875,-0.00851711438415559,-49.4111116919947
0,2.209,-0.00851950359248931,-49.4173128594866
0,2.20925,-0.00852189369917737,-49.423514548649
0,2.2095,-0.00852428470480065,-49.4297167600623
0,2.20975,-0.0085266766099487,-49.435919494308
0,2.21,-0.00852906941519563,-49.4421227519685
0,2.21025,-0.00853146312113584,-49.4483265336273
0,2.2105,-0.00853385772834923,-49.4545308398686
0,2.21075,-0.0085362532374273,-49.4607356712777
0,2.211,-0.00853864964895382,-49.466941028441
0,2.21125,-0.00854104696352029,-49.4731469119455
0,2.2115,-0.00854344518171724,-49.4793533223796
0,2.21175,-0.00854584430413423,-49.4855602603322
0,2.212,-0.00854824433135987,-49.4917677263936
0,2.21225,-0.00855064526398758,-49.4979757211548
0,2.2125,-0.00855304710260985,-49.5041842452078
0,2.21275,-0.00855544984782202,-49.5103932991457
0,2.213,-0.00855785350021752,-49.5166028835625
0,2.21325,-0.00856025806039367,-49.5228129990532
0,2.2135,-0.00856266352894484,-49.5290236462136
0,2.21375,-0.00856506990646835,-49.5352348256408
0,2.214,-0.00856747719356245,-49.5414465379326
0,2.21425,-0.00856988539082541,-49.5476587836881
0,2.2145,-0.00857229449886129,-49.5538715635069
0,2.21475,-0.00857470451826255,-49.5600848779901
0,2.215,-0.00857711544964002,-49.5662987277396
0,2.21525,-0.00857952729359003,-49.5725131133581
0,2.2155,-0.00858194005071665,-49.5787280354495
0,2.21575,-0.00858435372162875,-49.5849434946188
0,2.216,-0.00858676830692751,-49.5911594914717
0,2.21625,-0.00858918380721506,-49.5973760266151
0,2.2165,-0.00859160022310608,-49.603593100657
0,2.21675,-0.00859401755520271,-49.6098107142061
0,2.217,-0.00859643580411577,-49.6160288678724
0,2.21725,-0.00859885497045801,-49.6222475622667
0,2.2175,-0.00860127505483351,-49.628466798001
0,2.21775,-0.00860369605785791,-49.6346865756881
0,2.218,-0.00860611798014204,-49.640906895942
0,2.21825,-0.0086085408222977,-49.6471277593778
0,2.2185,-0.00861096458494344,-49.6533491666112
0,2.21875,-0.00861338926869008,-49.6595711182595
0,2.219,-0.00861581487415329,-49.6657936149405
0,2.21925,-0.00861824140195065,-49.6720166572733
0,2.2195,-0.00862066885270361,-49.678240245878
0,2.21975,-0.00862309722702495,-49.6844643813758
0,2.22,-0.00862552652553804,-49.6906890643887
0,2.22025,-0.00862795674886143,-49.6969142955401
0,2.2205,-0.0086303878976166,-49.703140075454
0,2.22075,-0.00863281997242691,-49.7093664047557
0,2.221,-0.00863525297391481,-49.7155932840717
0,2.22125,-0.00863768690270269,-49.7218207140291
0,2.2215,-0.00864012175942073,-49.7280486952565
0,2.22175,-0.00864255754469037,-49.7342772283833
0,2.222,-0.00864499425913886,-49.7405063140399
0,2.22225,-0.00864743190339829,-49.746735952858
0,2.2225,-0.00864987047809302,-49.7529661454701
0,2.22275,-0.00865230998385127,-49.7591968925099
0,2.223,-0.00865475042130802,-49.7654281946122
0,2.22325,-0.00865719179109341,-49.7716600524127
0,2.2235,-0.00865963409383954,-49.7778924665484
0,2.22375,-0.00866207733017945,-49.7841254376571
0,2.224,-0.00866452150075007,-49.7903589663778
0,2.22425,-0.00866696660618251,-49.7965930533506
0,2.2245,-0.00866941264711948,-49.8028276992166
0,2.22475,-0.00867185962419114,-49.8090629046182
0,2.225,-0.0086743075380402,-49.8152986701984
0,2.22525,-0.00867675638930551,-49.8215349966019
0,2.2255,-0.00867920617862592,-49.8277718844739
0,2.22575,-0.00868165690664608,-49.8340093344611
0,2.226,-0.00868410857400193,-49.8402473472111
0,2.22625,-0.00868656118134199,-49.8464859233726
0,2.2265,-0.00868901472930704,-49.8527250635954
0,2.22675,-0.00869146921854366,-49.8589647685305
0,2.227,-0.00869392464969939,-49.8652050388299
0,2.22725,-0.00869638102341889,-49.8714458751467
0,2.2275,-0.00869883834034873,-49.877687278135
0,2.22775,-0.00870129660114321,-49.8839292484503
0,2.228,-0.00870375580644893,-49.8901717867489
0,2.22825,-0.00870621595691535,-49.8964148936884
0,2.2285,-0.0087086770531968,-49.9026585699274
0,2.22875,-0.00871113909594564,-49.9089028161257
0,2.229,-0.00871360208581619,-49.9151476329441
0,2.22925,-0.00871606602346275,-49.9213930210447
0,2.2295,-0.00871853090953965,-49.9276389810906
0,2.22975,-0.00872099674471083,-49.933885513746
0,2.23,-0.00872346352962387,-49.9401326196762
0,2.23025,-0.00872593126494562,-49.9463802995478
0,2.2305,-0.00872839995133137,-49.9526285540284
0,2.23075,-0.00873086958944604,-49.9588773837867
0,2.231,-0.00873334017994976,-49.9651267894927
0,2.23125,-0.00873581172350167,-49.9713767718173
0,2.2315,-0.00873828422077442,-49.9776273314328
0,2.23175,-0.0087407576724262,-49.9838784690124
0,2.232,-0.00874323207912485,-49.9901301852306
0,2.23225,-0.00874570744153626,-49.996382480763
0,2.2325,-0.00874818376033312,-50.0026353562864
0,2.23275,-0.0087506610361794,-50.0088888124787
0,2.233,-0.00875313926974776,-50.0151428500189
0,2.23325,-0.00875561846171087,-50.0213974695873
0,2.2335,-0.00875809861273561,-50.0276526718652
0,2.23375,-0.00876057972350141,-50.0339084575352
0,2.234,-0.00876306179467901,-50.040164827281
