"dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
-12,2.76,-0.00796817808228215,-90.6397713362254
-12,2.7605,-0.00796959152240446,-90.6562737224016
-12,2.761,-0.00797100512172443,-90.6727761427035
-12,2.7615,-0.00797241888024408,-90.6892785971274
-12,2.762,-0.00797383279796348,-90.7057810856699
-12,2.7625,-0.00797524687488946,-90.7222836083271
-12,2.763,-0.00797666111101921,-90.7387861650956
-12,2.7635,-0.00797807550635956,-90.7552887559716
-12,2.764,-0.00797949006090865,-90.7717913809516
-12,2.7645,-0.00798090477466947,-90.788294040032
-12,2.765,-0.00798231964764499,-90.804796733209
-12,2.7655,-0.00798373467984106,-90.821299460479
-12,2.766,-0.00798514987125296,-90.8378022218384
-12,2.7665,-0.0079865652218875,-90.8543050172834
-12,2.767,-0.00798798073174188,-90.8708078468106
-12,2.7675,-0.00798939640082292,-90.8873107104161
-12,2.768,-0.00799081222913264,-90.9038136080964
-12,2.7685,-0.00799222821666918,-90.9203165398477
-12,2.769,-0.00799364436343648,-90.9368195056664
-12,2.7695,-0.00799506066943848,-90.9533225055488
-12,2.77,-0.00799647713467429,-90.9698255394911
-12,2.7705,-0.00799789375914785,-90.9863286074898
-12,2.771,-0.00799931054285828,-91.0028317095411
-12,2.7715,-0.00800072748581047,-91.0193348456413
-12,2.772,-0.00800214458800644,-91.0358380157867
-12,2.7725,-0.0080035618494453,-91.0523412199737
-12,2.773,-0.00800497927013195,-91.0688444581984
-12,2.7735,-0.00800639685006551,-91.0853477304572
-12,2.774,-0.00800781458924798,-91.1018510367463
-12,2.7745,-0.0080092324876862,-91.1183543770621
-12,2.775,-0.00801065054537252,-91.1348577514007
-12,2.7755,-0.0080120687623186,-91.1513611597585
-12,2.776,-0.00801348713852164,-91.1678646021318
-12,2.7765,-0.00801490567398363,-91.1843680785167
-12,2.777,-0.00801632436870465,-91.2008715889095
-12,2.7775,-0.00801774322268865,-91.2173751333065
-12,2.778,-0.00801916223593859,-91.2338787117039
-12,2.7785,-0.00802058140845842,-91.250382324098
-12,2.779,-0.00802200074024242,-91.266885970485
-12,2.7795,-0.00802342023129453,-91.2833896508611
-12,2.78,-0.00802483988162254,-91.2998933652226
-12,2.7805,-0.00802625969122173,-91.3163971135656
-12,2.781,-0.00802767966009504,-91.3329008958864
-12,2.7815,-0.00802909978824837,-91.3494047121812
-12,2.782,-0.00803052007567888,-91.3659085624463
-12,2.7825,-0.00803194052238859,-91.3824124466777
-12,2.783,-0.0080333611283824,-91.3989163648717
-12,2.7835,-0.00803478189365749,-91.4154203170246
-12,2.784,-0.00803620281821877,-91.4319243031325
-12,2.7845,-0.00803762390206921,-91.4484283231915
-12,2.785,-0.00803904514520889,-91.4649323771979
-12,2.7855,-0.00804046654763885,-91.4814364651479
-12,2.786,-0.00804188810935821,-91.4979405870376
-12,2.7865,-0.00804330983037573,-91.5144447428632
-12,2.787,-0.00804473171068859,-91.5309489326209
-12,2.7875,-0.00804615375029591,-91.5474531563067
-12,2.788,-0.00804757594920355,-91.563957413917
-12,2.7885,-0.00804899830741546,-91.5804617054478
-12,2.789,-0.00805042082492882,-91.5969660308952
-12,2.7895,-0.00805184350174467,-91.6134703902555
-12,2.79,-0.00805326633786984,-91.6299747835248
-12,2.7905,-0.00805468933330056,-91.6464792106992
-12,2.791,-0.00805611248804075,-91.6629836717748
-12,2.7915,-0.00805753580209437,-91.6794881667478
-12,2.792,-0.00805895927545667,-91.6959926956142
-12,2.7925,-0.00806038290813833,-91.7124972583703
-12,2.793,-0.00806180670013172,-91.7290018550121
-12,2.7935,-0.0080632306514456,-91.7455064855357
-12,2.794,-0.00806465476207812,-91.7620111499373
-12,2.7945,-0.00806607903203225,-91.7785158482129
-12,2.795,-0.00806750346130807,-91.7950205803586
-12,2.7955,-0.00806892804991049,-91.8115253463706
-12,2.796,-0.00807035279783572,-91.828030146245
-12,2.7965,-0.00807177770509253,-91.8445349799777
-12,2.797,-0.00807320277167617,-91.8610398475649
-12,2.7975,-0.00807462799759155,-91.8775447490027
-12,2.798,-0.0080760533828426,-91.8940496842872
-12,2.7985,-0.00807747892742555,-91.9105546534144
-12,2.799,-0.00807890463134239,-91.9270596563803
-12,2.7995,-0.00808033049459708,-91.9435646931811
-12,2.8,-0.00808175651719257,-91.9600697638128
-12,2.8005,-0.00808318269912704,-91.9765748682715
-12,2.801,-0.00808460904040633,-91.9930800065532
-12,2.8015,-0.00808603554102571,-92.0095851786539
-12,2.802,-0.00808746220099297,-92.0260903845697
-12,2.8025,-0.00808888902030434,-92.0425956242967
-12,2.803,-0.00809031599896761,-92.0591008978308
-12,2.8035,-0.00809174313697803,-92.0756062051681
-12,2.804,-0.00809317043433665,-92.0921115463047
-12,2.8045,-0.00809459789104838,-92.1086169212365
-12,2.805,-0.00809602550711811,-92.1251223299595
-12,2.8055,-0.00809745328254014,-92.1416277724698
-12,2.806,-0.00809888121732034,-92.1581332487634
-12,2.8065,-0.00810030931145781,-92.1746387588363
-12,2.807,-0.0081017375649565,-92.1911443026844
-12,2.8075,-0.00810316597781166,-92.2076498803038
-12,2.808,-0.00810459455002917,-92.2241554916906
-12,2.8085,-0.00810602328161102,-92.2406611368405
-12,2.809,-0.00810745217255923,-92.2571668157497
-12,2.8095,-0.00810888122287001,-92.2736725284142
-12,2.81,-0.00811031043254828,-92.2901782748299
-12,2.8105,-0.00811173980159507,-92.3066840549927
-12,2.811,-0.00811316933001047,-92.3231898688987
-12,2.8115,-0.00811459901779648,-92.3396957165438
-12,2.812,-0.00811602886495125,-92.356201597924
-12,2.8125,-0.00811745887147968,-92.3727075130352
-12,2.813,-0.00811888903737993,-92.3892134618734
-12,2.8135,-0.008120319362654,-92.4057194444345
-12,2.814,-0.0081217498473068,-92.4222254607145
-12,2.8145,-0.00812318049132875,-92.4387315107093
-12,2.815,-0.00812461129473249,-92.4552375944149
-12,2.8155,-0.0081260422575094,-92.4717437118271
-12,2.816,-0.00812747337966438,-92.488249862942
-12,2.8165,-0.00812890466119752,-92.5047560477555
-12,2.817,-0.00813033610211276,-92.5212622662633
-12,2.8175,-0.00813176770240534,-92.5377685184616
-12,2.818,-0.00813319946207825,-92.5542748043461
-12,2.8185,-0.00813463138113252,-92.5707811239129
-12,2.819,-0.00813606345956921,-92.5872874771577
-12,2.8195,-0.00813749569738259,-92.6037938640766
-12,2.82,-0.00813892809457951,-92.6203002846653
-12,2.8205,-0.00814036065116004,-92.6368067389198
-12,2.821,-0.00814179336712233,-92.6533132268361
-12,2.8215,-0.00814322624246743,-92.6698197484098
-12,2.822,-0.00814465927719155,-92.6863263036371
-12,2.8225,-0.00814609247129959,-92.7028328925136
-12,2.823,-0.00814752582479358,-92.7193395150354
-12,2.8235,-0.00814895933766682,-92.7358461711981
-12,2.824,-0.00815039300992037,-92.7523528609979
-12,2.8245,-0.00815182684155719,-92.7688595844304
-12,2.825,-0.00815326083258027,-92.7853663414915
-12,2.8255,-0.00815469498298003,-92.8018731321771
-12,2.826,-0.0081561292927633,-92.8183799564831
-12,2.8265,-0.00815756376192534,-92.8348868144053
-12,2.827,-0.00815899839046912,-92.8513937059394
-12,2.8275,-0.0081604331783928,-92.8679006310815
-12,2.828,-0.00816186812569547,-92.8844075898272
-12,2.8285,-0.00816330323237241,-92.9009145821724
-12,2.829,-0.00816473849843237,-92.917421608113
-12,2.8295,-0.00816617392386674,-92.9339286676447
-12,2.83,-0.00816760950867657,-92.9504357607633
-12,2.8305,-0.00816904525286387,-92.9669428874648
-12,2.831,-0.0081704811564239,-92.9834500477449
-12,2.8315,-0.00817191721935672,-92.9999572415993
-12,2.832,-0.00817335344166146,-93.0164644690239
-12,2.8325,-0.00817478982333433,-93.0329717300145
-12,2.833,-0.00817622636438313,-93.0494790245668
-12,2.8335,-0.00817766306479443,-93.0659863526767
-12,2.834,-0.00817909992457507,-93.0824937143399
-12,2.8345,-0.00818053694371933,-93.0990011095522
-12,2.835,-0.00818197412222922,-93.1155085383094
-12,2.8355,-0.0081834114601,-93.1320160006073
-12,2.836,-0.00818484895733464,-93.1485234964416
-12,2.8365,-0.00818628661392356,-93.165031025808
-12,2.837,-0.00818772442987553,-93.1815385887023
-12,2.8375,-0.00818916240518002,-93.1980461851204
-12,2.838,-0.00819060053983807,-93.2145538150578
-12,2.8385,-0.00819203883384493,-93.2310614785104
-12,2.839,-0.00819347728720551,-93.2475691754739
-12,2.8395,-0.00819491589991312,-93.2640769059441
-12,2.84,-0.00819635467196689,-93.2805846699166
-12,2.8405,-0.00819779360336496,-93.2970924673872
-12,2.841,-0.00819923269410258,-93.3136002983516
-12,2.8415,-0.00820067194417791,-93.3301081628055
-12,2.842,-0.00820211135359391,-93.3466160607447
-12,2.8425,-0.00820355092234103,-93.3631239921648
-12,2.843,-0.00820499065041932,-93.3796319570616
-12,2.8435,-0.00820643053783177,-93.3961399554307
-12,2.844,-0.00820787058456688,-93.4126479872679
-12,2.8445,-0.00820931079062955,-93.4291560525687
-12,2.845,-0.00821075115601311,-93.445664151329
-12,2.8455,-0.00821219168071087,-93.4621722835445
-12,2.846,-0.00821363236472967,-93.4786804492107
-12,2.8465,-0.00821507320806476,-93.4951886483233
-12,2.847,-0.00821651421070561,-93.511696880878
-12,2.8475,-0.00821795537265616,-93.5282051468706
-12,2.848,-0.00821939669391263,-93.5447134462966
-12,2.8485,-0.00822083817447219,-93.5612217791517
-12,2.849,-0.00822227981432914,-93.5777301454315
-12,2.8495,-0.00822372161348065,-93.5942385451317
-12,2.85,-0.00822516357192682,-93.610746978248
-12,2.8505,-0.00822660568966386,-93.6272554447759
-12,2.851,-0.00822804796668605,-93.6437639447112
-12,2.8515,-0.00822949040299154,-93.6602724780494
-12,2.852,-0.00823093299857656,-93.6767810447861
-12,2.8525,-0.00823237575344215,-93.6932896449171
-12,2.853,-0.00823381866757776,-93.7097982784378
-12,2.8535,-0.00823526174098734,-93.726306945344
-12,2.854,-0.00823670497366035,-93.7428156456312
-12,2.8545,-0.00823814836560074,-93.759324379295
-12,2.855,-0.00823959191679795,-93.775833146331
-12,2.8555,-0.00824103562725305,-93.7923419467349
-12,2.856,-0.00824247949696031,-93.8088507805021
-12,2.8565,-0.00824392352591981,-93.8253596476284
-12,2.857,-0.00824536771412488,-93.8418685481092
-12,2.8575,-0.00824681206157077,-93.8583774819401
-12,2.858,-0.00824825656825467,-93.8748864491168
-12,2.8585,-0.00824970123417858,-93.8913954496348
-12,2.859,-0.0082511460593281,-93.9079044834896
-12,2.8595,-0.00825259104371201,-93.9244135506769
-12,2.86,-0.0082540361873159,-93.9409226511921
-12,2.8605,-0.00825548149014371,-93.9574317850308
-12,2.861,-0.0082569269521849,-93.9739409521886
-12,2.8615,-0.00825837257343956,-93.990450152661
-12,2.862,-0.00825981835390487,-94.0069593864435
-12,2.8625,-0.00826126429357511,-94.0234686535317
-12,2.863,-0.00826271039244747,-94.0399779539211
-12,2.8635,-0.00826415665051721,-94.0564872876073
-12,2.864,-0.00826560306778053,-94.0729966545857
-12,2.8645,-0.00826704964423656,-94.0895060548518
-12,2.865,-0.00826849637987765,-94.1060154884013
-12,2.8655,-0.00826994327470003,-94.1225249552295
-12,2.866,-0.00827139032869893,-94.139034455332
-12,2.8665,-0.00827283754187542,-94.1555439887043
-12,2.867,-0.00827428491422281,-94.1720535553418
-12,2.8675,-0.00827573244573636,-94.1885631552402
-12,2.868,-0.00827718013641035,-94.2050727883947
-12,2.8685,-0.00827862798624679,-94.221582454801
-12,2.869,-0.00828007599523418,-94.2380921544546
-12,2.8695,-0.00828152416337357,-94.2546018873508
-12,2.87,-0.00828297249065924,-94.2711116534851
-12,2.8705,-0.00828442097709031,-94.2876214528531
-12,2.871,-0.0082858696226543,-94.3041312854501
-12,2.8715,-0.0082873184273571,-94.3206411512717
-12,2.872,-0.00828876739119202,-94.3371510503132
-12,2.8725,-0.00829021651415045,-94.3536609825702
-12,2.873,-0.00829166579623345,-94.370170948038
-12,2.8735,-0.00829311523743143,-94.3866809467122
-12,2.874,-0.00829456483774351,-94.403190978588
-12,2.8745,-0.00829601459717267,-94.4197010436611
-12,2.875,-0.00829746451570161,-94.4362111419267
-12,2.8755,-0.00829891459333523,-94.4527212733804
-12,2.876,-0.00830036483006591,-94.4692314380175
-12,2.8765,-0.00830181522589274,-94.4857416358334
-12,2.877,-0.00830326578080616,-94.5022518668236
-12,2.8775,-0.00830471649480818,-94.5187621309834
-12,2.878,-0.00830616736788825,-94.5352724283083
-12,2.8785,-0.00830761840004743,-94.5517827587936
-12,2.879,-0.0083090695912829,-94.5682931224348
-12,2.8795,-0.00831052094158412,-94.5848035192272
-12,2.88,-0.00831197245095116,-94.6013139491662
-12,2.8805,-0.00831342411938219,-94.6178244122472
-12,2.881,-0.00831487594686859,-94.6343349084655
-12,2.8815,-0.00831632793340754,-94.6508454378166
-12,2.882,-0.00831778007899719,-94.6673560002958
-12,2.8825,-0.00831923238362701,-94.6838665958984
-12,2.883,-0.00832068484730191,-94.7003772246199
-12,2.8835,-0.00832213747000941,-94.7168878864555
-12,2.884,-0.00832359025175345,-94.7333985814006
-12,2.8845,-0.00832504319252447,-94.7499093094506
-12,2.885,-0.00832649629231867,-94.7664200706008
-12,2.8855,-0.00832794955112939,-94.7829308648465
-12,2.886,-0.00832940296896442,-94.7994416921831
-12,2.8865,-0.00833085654580551,-94.8159525526059
-12,2.887,-0.0083323102816537,-94.8324634461102
-12,2.8875,-0.00833376417650618,-94.8489743726914
-12,2.888,-0.00833521823036108,-94.8654853323446
-12,2.8885,-0.00833667244320692,-94.8819963250654
-12,2.889,-0.00833812681504667,-94.898507350849
-12,2.8895,-0.00833958134587074,-94.9150184096906
-12,2.89,-0.00834103603568116,-94.9315295015856
-12,2.8905,-0.00834249088447029,-94.9480406265292
-12,2.891,-0.00834394589223143,-94.9645517845168
-12,2.8915,-0.00834540105896468,-94.9810629755436
-12,2.892,-0.00834685638466433,-94.997574199605
-12,2.8925,-0.00834831186932658,-95.0140854566962
-12,2.893,-0.00834976751294767,-95.0305967468124
-12,2.8935,-0.00835122331552188,-95.047108069949
-12,2.894,-0.00835267927704735,-95.0636194261011
-12,2.8945,-0.00835413539751548,-95.0801308152642
-12,2.895,-0.00835559167693022,-95.0966422374334
-12,2.8955,-0.00835704811528005,-95.1131536926039
-12,2.896,-0.00835850471256603,-95.1296651807711
-12,2.8965,-0.00835996146877954,-95.1461767019301
-12,2.897,-0.00836141838391584,-95.1626882560763
-12,2.8975,-0.00836287545797695,-95.1791998432048
-12,2.898,-0.00836433269095714,-95.1957114633109
-12,2.8985,-0.00836579008284685,-95.2122231163898
-12,2.899,-0.00836724763364808,-95.2287348024367
-12,2.8995,-0.0083687053433532,-95.2452465214468
-12,2.9,-0.00837016321196132,-95.2617582734155
-9,2.7,-0.00999215732758565,-108.190450284757
-9,2.7005,-0.00999395817230645,-108.21059559114
-9,2.701,-0.00999575915338446,-108.230740935539
-9,2.7015,-0.00999756027076958,-108.25088631794
-9,2.702,-0.00999936152441748,-108.271031738332
-9,2.7025,-0.010001162914278,-108.291177196701
-9,2.703,-0.0100029644403021,-108.311322693034
-9,2.7035,-0.0100047661024434,-108.331468227318
-9,2.704,-0.0100065679006567,-108.351613799541
-9,2.7045,-0.010008369834888,-108.37175940969
-9,2.705,-0.0100101719050909,-108.391905057751
-9,2.7055,-0.0100119741112213,-108.412050743713
-9,2.706,-0.0100137764532261,-108.432196467561
-9,2.7065,-0.0100155789310561,-108.452342229284
-9,2.707,-0.0100173815446679,-108.472488028868
-9,2.7075,-0.0100191842940096,-108.4926338663
-9,2.708,-0.010020987179033,-108.512779741567
-9,2.7085,-0.0100227901996907,-108.532925654657
-9,2.709,-0.0100245933559346,-108.553071605557
-9,2.7095,-0.0100263966477137,-108.573217594253
-9,2.71,-0.0100282000749788,-108.593363620732
-9,2.7105,-0.0100300036376817,-108.613509684982
-9,2.711,-0.0100318073357742,-108.63365578699
-9,2.7115,-0.010033611169212,-108.653801926743
-9,2.712,-0.0100354151379352,-108.673948104227
-9,2.7125,-0.0100372192419055,-108.694094319429
-9,2.713,-0.0100390234810697,-108.714240572338
-9,2.7135,-0.0100408278553768,-108.734386862939
-9,2.714,-0.0100426323647786,-108.754533191219
-9,2.7145,-0.010044437009226,-108.774679557167
-9,2.715,-0.0100462417886726,-108.794825960767
-9,2.7155,-0.0100480467030664,-108.814972402009
-9,2.716,-0.0100498517523564,-108.835118880877
-9,2.7165,-0.0100516569364973,-108.855265397361
-9,2.717,-0.010053462255435,-108.875411951445
-9,2.7175,-0.0100552677091233,-108.895558543118
-9,2.718,-0.0100570732975102,-108.915705172366
-9,2.7185,-0.0100588790205484,-108.935851839176
-9,2.719,-0.010060684878185,-108.955998543535
-9,2.7195,-0.0100624908703727,-108.97614528543
-9,2.72,-0.0100642969970633,-108.996292064848
-9,2.7205,-0.0100661032582028,-109.016438881775
-9,2.721,-0.010067909653743,-109.036585736199
-9,2.7215,-0.0100697161836368,-109.056732628106
-9,2.722,-0.0100715228478282,-109.076879557484
-9,2.7225,-0.0100733296462719,-109.097026524319
-9,2.723,-0.010075136578915,-109.117173528597
-9,2.7235,-0.0100769436457101,-109.137320570307
-9,2.724,-0.0100787508466062,-109.157467649434
-9,2.7245,-0.0100805581815502,-109.177614765966
-9,2.725,-0.0100823656504941,-109.197761919888
-9,2.7255,-0.0100841732533857,-109.217909111189
-9,2.726,-0.0100859809901759,-109.238056339855
-9,2.7265,-0.0100877888608145,-109.258203605873
-9,2.727,-0.0100895968652506,-109.278350909228
-9,2.7275,-0.0100914050034339,-109.29849824991
-9,2.728,-0.0100932132753114,-109.318645627903
-9,2.7285,-0.010095021680835,-109.338793043195
-9,2.729,-0.0100968302199535,-109.358940495772
-9,2.7295,-0.010098638892614,-109.379087985622
-9,2.73,-0.0101004476987693,-109.39923551273
-9,2.7305,-0.0101022566383624,-109.419383077085
-9,2.731,-0.01010406571135,-109.439530678672
-9,2.7315,-0.0101058749176751,-109.459678317478
-9,2.732,-0.0101076842572888,-109.479825993489
-9,2.7325,-0.0101094937301427,-109.499973706694
-9,2.733,-0.010111303336179,-109.520121457078
-9,2.7335,-0.0101131130753515,-109.540269244627
-9,2.734,-0.0101149229476043,-109.56041706933
-9,2.7345,-0.010116732952893,-109.580564931171
-9,2.735,-0.0101185430911607,-109.600712830139
-9,2.7355,-0.0101203533623593,-109.620860766219
-9,2.736,-0.0101221637664318,-109.641008739399
-9,2.7365,-0.0101239743033321,-109.661156749665
-9,2.737,-0.0101257849730051,-109.681304797003
-9,2.7375,-0.0101275957754027,-109.7014528814
-9,2.738,-0.0101294067104739,-109.721601002843
-9,2.7385,-0.0101312177781597,-109.741749161319
-9,2.739,-0.0101330289784129,-109.761897356813
-9,2.7395,-0.0101348403111826,-109.782045589314
-9,2.74,-0.0101366517764156,-109.802193858806
-9,2.7405,-0.0101384633740589,-109.822342165277
-9,2.741,-0.0101402751040605,-109.842490508714
-9,2.7415,-0.0101420869663703,-109.862638889103
-9,2.742,-0.0101438989609343,-109.88278730643
-9,2.7425,-0.0101457110877023,-109.902935760682
-9,2.743,-0.0101475233466214,-109.923084251846
-9,2.7435,-0.0101493357376347,-109.943232779908
-9,2.744,-0.0101511482606977,-109.963381344855
-9,2.7445,-0.0101529609157528,-109.983529946673
-9,2.745,-0.010154773702745,-110.003678585349
-9,2.7455,-0.0101565866216298,-110.023827260869
-9,2.746,-0.0101583996723495,-110.043975973219
-9,2.7465,-0.0101602128548511,-110.064124722387
-9,2.747,-0.0101620261690835,-110.084273508359
-9,2.7475,-0.0101638396149926,-110.104422331121
-9,2.748,-0.0101656531925284,-110.12457119066
-9,2.7485,-0.0101674669016311,-110.144720086961
-9,2.749,-0.0101692807422602,-110.164869020013
-9,2.7495,-0.0101710947143501,-110.1850179898
-9,2.75,-0.0101729088178556,-110.20516699631
-9,2.7505,-0.0101747230527198,-110.225316039529
-9,2.751,-0.0101765374188926,-110.245465119443
-9,2.7515,-0.010178351916318,-110.26561423604
-9,2.752,-0.010180166544943,-110.285763389304
-9,2.7525,-0.0101819813047165,-110.305912579223
-9,2.753,-0.0101837961955837,-110.326061805783
-9,2.7535,-0.0101856112174914,-110.34621106897
-9,2.754,-0.0101874263703876,-110.366360368772
-9,2.7545,-0.0101892416542165,-110.386509705173
-9,2.755,-0.0101910570689258,-110.406659078161
-9,2.7555,-0.0101928726144608,-110.426808487722
-9,2.756,-0.0101946882907703,-110.446957933842
-9,2.7565,-0.0101965040977994,-110.467107416508
-9,2.757,-0.010198320035495,-110.487256935706
-9,2.7575,-0.0102001361038031,-110.507406491422
