"cs_high [mm]","dis [mm]","Freq [GHz]","dB(S(1,1)) []","ang_deg(S(1,1)) [deg]"
18,18,2.75,-0.033760307862053,-174.664825757844
18,18,2.751,-0.0336216103858791,-175.348807192226
18,18,2.752,-0.0334857023434626,-176.025690509933
18,18,2.753,-0.0333525327811173,-176.695590339543
18,18,2.754,-0.0332220512594946,-177.358619629083
18,18,2.755,-0.0330942078844331,-178.014889646238
18,18,2.756,-0.0329689533341325,-178.664509980644
18,18,2.757,-0.0328462388834308,-179.307588548085
18,18,2.758,-0.0327260164252172,-179.94423159645
18,18,2.759,-0.0326082384890368,179.425456286687
18,18,2.76,-0.0324928582572824,178.801372165001
18,18,2.761,-0.032379829579115,178.183414742998
18,18,2.762,-0.0322691069820771,177.571484354338
18,18,2.763,-0.0321606456818042,176.965482949049
18,18,2.764,-0.0320544015898919,176.365314079691
18,18,2.765,-0.0319503313199151,175.770882886606
18,18,2.766,-0.0318483921920611,175.182096082326
18,18,2.767,-0.031748542236135,174.598861935227
18,18,2.768,-0.0316507401932764,174.021090252515
18,18,2.769,-0.0315549455164267,173.44869236261
18,18,2.77,-0.031461118369638,172.881581097009
18,18,2.771,-0.0313692196264468,172.319670771689
18,18,2.772,-0.0312792108671184,171.762877168105
18,18,2.773,-0.0311910543751718,171.211117513849
18,18,2.774,-0.0311047131329941,170.664310463014
18,18,2.775,-0.03102015081689,170.12237607633
18,18,2.776,-0.0309373317913302,169.585235801089
18,18,2.777,-0.0308562211026628,169.052812450925
18,18,2.778,-0.0307767844723626,168.525030185484
18,18,2.779,-0.0306989882897316,168.001814490009
18,18,2.78,-0.0306227996041838,167.483092154887
18,18,2.781,-0.030548186117284,166.968791255181
18,18,2.782,-0.0304751161742118,166.458841130181
18,18,2.783,-0.0304035587552096,165.95317236299
18,18,2.784,-0.0303334834666364,165.451716760184
18,18,2.785,-0.0302648605317981,164.954407331555
18,18,2.786,-0.0301976607816903,164.461178269967
18,18,2.787,-0.0301318556455214,163.97196493133
18,18,2.788,-0.0300674171411531,163.48670381473
18,18,2.789,-0.0300043178654145,163.005332542708
18,18,2.79,-0.0299425309844147,162.527789841712
18,18,2.791,-0.0298820302236366,162.05401552274
18,18,2.792,-0.0298227898583025,161.583950462172
18,18,2.793,-0.0297647847033946,161.117536582814
18,18,2.794,-0.0297079901039265,160.65471683515
18,18,2.795,-0.0296523819251084,160.195435178823
18,18,2.796,-0.029597936542645,159.73963656434
18,18,2.797,-0.0295446308329545,159.287266915018
18,18,2.798,-0.0294924421635764,158.838273109166
18,18,2.799,-0.0294413483835832,158.392602962512
18,18,2.8,-0.0293913278140747,157.950205210886
18,18,2.801,-0.0293423592387874,157.511029493143
18,18,2.802,-0.0292944218947896,157.075026334351
18,18,2.803,-0.0292474954632507,156.642147129227
18,18,2.804,-0.0292015600603804,156.212344125839
18,18,2.805,-0.029156596228395,155.785570409559
18,18,2.806,-0.0291125849267486,155.361779887277
18,18,2.807,-0.0290695075232726,154.940927271878
18,18,2.808,-0.0290273457856641,154.522968066969
18,18,2.809,-0.0289860818729639,154.107858551877
18,18,2.81,-0.0289456983272049,153.695555766889
18,18,2.811,-0.028906178065187,153.286017498759
18,18,2.812,-0.0288675043704325,152.879202266466
18,18,2.813,-0.0288296608852156,152.475069307222
18,18,2.814,-0.0287926316027456,152.073578562733
18,18,2.815,-0.0287564008595358,151.674690665711
18,18,2.816,-0.0287209533278563,151.278366926624
18,18,2.817,-0.0286862740083297,150.884569320699
18,18,2.818,-0.0286523482227128,150.49326047516
18,18,2.819,-0.0286191616067556,150.104403656707
18,18,2.82,-0.0285867001032525,149.717962759227
18,18,2.821,-0.0285549499551726,149.333902291744
18,18,2.822,-0.0285238976989904,148.95218736659
18,18,2.823,-0.0284935301581022,148.572783687809
18,18,2.824,-0.0284638344363899,148.195657539782
18,18,2.825,-0.0284347979119282,147.820775776069
18,18,2.826,-0.0284064082308112,147.448105808473
18,18,2.827,-0.0283786533011131,147.077615596314
18,18,2.828,-0.0283515212869601,146.709273635912
18,18,2.829,-0.0283250006027733,146.34304895028
18,18,2.83,-0.0282990799075731,145.978911079016
18,18,2.831,-0.0282737480994527,145.6168300684
18,18,2.832,-0.0282489943101619,145.256776461686
18,18,2.833,-0.0282248078997985,144.89872128958
18,18,2.834,-0.0282011784516172,144.542636060919
18,18,2.835,-0.0281780957669713,144.188492753533
18,18,2.836,-0.0281555498603505,143.836263805282
18,18,2.837,-0.0281335309545349,143.485922105285
18,18,2.838,-0.0281120294758432,143.137440985314
18,18,2.839,-0.0280910360495242,142.790794211376
18,18,2.84,-0.028070541495218,142.445955975445
18,18,2.841,-0.0280505368225223,142.10290088738
18,18,2.842,-0.0280310132266917,141.761603966996
18,18,2.843,-0.028011962084399,141.422040636295
18,18,2.844,-0.0279933749495973,141.084186711862
18,18,2.845,-0.0279752435495171,140.748018397407
18,18,2.846,-0.0279575597807044,140.413512276463
18,18,2.847,-0.0279403157051775,140.080645305232
18,18,2.848,-0.0279235035466642,139.749394805574
18,18,2.849,-0.027907115686938,139.41973845814
18,18,2.85,-0.0278911446622171,139.091654295647
18,18,2.851,-0.0278755831596787,138.765120696285
18,18,2.852,-0.027860424014032,138.44011637726
18,18,2.853,-0.0278456602041587,138.116620388469
18,18,2.854,-0.0278312848498676,137.794612106306
18,18,2.855,-0.0278172912087085,137.474071227587
18,18,2.856,-0.027803672672852,137.154977763604
18,18,2.857,-0.0277904227660488,136.837312034302
18,18,2.858,-0.0277775351406636,136.521054662563
18,18,2.859,-0.0277650035747752,136.206186568621
18,18,2.86,-0.0277528219693526,135.89268896458
18,18,2.861,-0.0277409843454863,135.580543349046
18,18,2.862,-0.0277294848416857,135.269731501865
18,18,2.863,-0.0277183177112465,134.960235478979
18,18,2.864,-0.0277074773196816,134.652037607365
18,18,2.865,-0.0276969581422024,134.345120480102
18,18,2.866,-0.0276867547612729,134.039466951513
18,18,2.867,-0.0276768618642065,133.735060132423
18,18,2.868,-0.0276672742408286,133.431883385504
18,18,2.869,-0.0276579867811955,133.129920320714
18,18,2.87,-0.0276489944733587,132.829154790835
18,18,2.871,-0.0276402924012004,132.529570887086
18,18,2.872,-0.0276318757422864,132.231152934841
18,18,2.873,-0.0276237397658095,131.933885489421
18,18,2.874,-0.0276158798305493,131.637753331974
18,18,2.875,-0.0276082913828955,131.342741465441
18,18,2.876,-0.0276009699549223,131.048835110592
18,18,2.877,-0.0275939111624913,130.756019702156
18,18,2.878,-0.0275871107034107,130.464280885013
18,18,2.879,-0.0275805643556414,130.173604510474
18,18,2.88,-0.0275742679755294,129.883976632627
18,18,2.881,-0.0275682174960996,129.595383504755
18,18,2.882,-0.0275624089253723,129.307811575835
18,18,2.883,-0.0275568383447302,129.021247487094
18,18,2.884,-0.0275515019073247,128.735678068636
18,18,2.885,-0.0275463958364967,128.451090336145
18,18,2.886,-0.0275415164242797,128.167471487635
18,18,2.887,-0.0275368600298852,127.884808900284
18,18,2.888,-0.0275324230782788,127.603090127313
18,18,2.889,-0.0275282020587237,127.322302894934
18,18,2.89,-0.027524193523423,127.042435099359
18,18,2.891,-0.027520394086156,126.763474803866
18,18,2.892,-0.0275168004209565,126.485410235915
18,18,2.893,-0.0275134092608178,126.208229784333
18,18,2.894,-0.0275102173964346,125.93192199654
18,18,2.895,-0.0275072216749762,125.656475575842
18,18,2.896,-0.0275044189988694,125.381879378764
18,18,2.897,-0.0275018063246393,125.108122412443
18,18,2.898,-0.0274993806617523,124.835193832067
18,18,2.899,-0.02749713907149,124.563082938364
18,18,2.9,-0.0274950786658752,124.29177917514
18,18,2.901,-0.0274931966065722,124.021272126864
18,18,2.902,-0.0274914901038668,123.751551516298
18,18,2.903,-0.0274899564156405,123.482607202172
18,18,2.904,-0.027488592846361,123.214429176905
18,18,2.905,-0.0274873967461256,122.947007564368
18,18,2.906,-0.0274863655097012,122.68033261769
18,18,2.907,-0.027485496575601,122.414394717102
18,18,2.908,-0.0274847874251646,122.149184367831
18,18,2.909,-0.0274842355816902,121.884692198021
18,18,2.91,-0.0274838386095554,121.620908956702
18,18,2.911,-0.0274835941133812,121.357825511795
18,18,2.912,-0.0274834997371953,121.095432848152
18,18,2.913,-0.0274835531636382,120.833722065636
18,18,2.914,-0.027483752113165,120.572684377234
18,18,2.915,-0.027484094343282,120.312311107207
18,18,2.916,-0.02748457764779,120.052593689273
18,18,2.917,-0.027485199856059,119.793523664822
18,18,2.918,-0.0274859588323018,119.535092681171
18,18,2.919,-0.0274868524748748,119.27729248984
18,18,2.92,-0.0274878787156106,119.020114944871
18,18,2.921,-0.0274890355191139,118.76355200117
18,18,2.922,-0.0274903208821533,118.507595712881
18,18,2.923,-0.0274917328329912,118.252238231794
18,18,2.924,-0.0274932694307751,117.997471805777
18,18,2.925,-0.0274949287649291,117.743288777236
18,18,2.926,-0.0274967089545602,117.489681581608
18,18,2.927,-0.0274986081478773,117.236642745879
18,18,2.928,-0.0275006245216262,116.984164887125
18,18,2.929,-0.0275027562805417,116.732240711084
18,18,2.93,-0.0275050016568002,116.480863010753
18,18,2.931,-0.0275073589094984,116.230024665007
18,18,2.932,-0.027509826324143,115.979718637248
18,18,2.933,-0.0275124022121343,115.729937974072
18,18,2.934,-0.0275150849103006,115.480675803964
18,18,2.935,-0.0275178727803958,115.231925336017
18,18,2.936,-0.0275207642086513,114.983679858667
18,18,2.937,-0.0275237576053071,114.735932738459
18,18,2.938,-0.0275268514041728,114.488677418831
18,18,2.939,-0.0275300440622023,114.241907418916
18,18,2.94,-0.0275333340590563,113.99561633237
18,18,2.941,-0.0275367198966996,113.749797826222
18,18,2.942,-0.0275402000989985,113.504445639733
18,18,2.943,-0.0275437732113194,113.259553583292
18,18,2.944,-0.0275474378001582,113.015115537314
18,18,2.945,-0.0275511924527589,112.771125451173
18,18,2.946,-0.0275550357767554,112.527577342137
18,18,2.947,-0.0275589663998051,112.284465294337
18,18,2.948,-0.027562982969258,112.041783457744
18,18,2.949,-0.0275670841518128,111.799526047166
18,18,2.95,-0.027571268633188,111.557687341263
18,18,2.951,-0.0275755351178009,111.316261681578
18,18,2.952,-0.0275798823284608,111.075243471587
18,18,2.953,-0.02758430900606,110.834627175759
18,18,2.954,-0.0275888139092839,110.594407318643
18,18,2.955,-0.0275933958143224,110.354578483954
18,18,2.956,-0.0275980535145788,110.115135313693
18,18,2.957,-0.027602785820421,109.876072507268
18,18,2.958,-0.0276075915588914,109.637384820636
18,18,2.959,-0.0276124695734646,109.399067065457
18,18,2.96,-0.0276174187237965,109.161114108265
18,18,2.961,-0.0276224378854719,108.92352086965
18,18,2.962,-0.027627525949776,108.686282323455
18,18,2.963,-0.0276326818234634,108.449393495984
18,18,2.964,-0.0276379044285332,108.212849465231
18,18,2.965,-0.0276431927020148,107.976645360108
18,18,2.966,-0.0276485455957525,107.7407763597
18,18,2.967,-0.0276539620762143,107.505237692523
18,18,2.968,-0.0276594411242817,107.270024635797
18,18,2.969,-0.0276649817350624,107.035132514733
18,18,2.97,-0.0276705829177087,106.800556701828
18,18,2.971,-0.0276762436952373,106.566292616172
18,18,2.972,-0.0276819631043515,106.332335722773
18,18,2.973,-0.0276877401952846,106.098681531878
18,18,2.974,-0.0276935740316222,105.865325598324
18,18,2.975,-0.0276994636901578,105.632263520885
18,18,2.976,-0.0277054082607443,105.399490941633
18,18,2.977,-0.0277114068461356,105.167003545314
18,18,2.978,-0.0277174585618617,104.93479705873
18,18,2.979,-0.0277235625360853,104.702867250128
18,18,2.98,-0.0277297179094756,104.471209928609
18,18,2.981,-0.0277359238350867,104.239820943531
18,18,2.982,-0.0277421794782304,104.008696183939
18,18,2.983,-0.0277484840163685,103.777831577988
18,18,2.984,-0.0277548366390107,103.547223092386
18,18,2.985,-0.0277612365475958,103.31686673184
18,18,2.986,-0.0277676829554044,103.086758538516
18,18,2.987,-0.0277741750874562,102.8568945915
18,18,2.988,-0.0277807121804273,102.627271006274
18,18,2.989,-0.0277872934825628,102.397883934198
18,18,2.99,-0.0277939182535962,102.168729561997
18,18,2.991,-0.0278005857646718,101.939804111263
18,18,2.992,-0.0278072952982786,101.711103837957
18,18,2.993,-0.027814046148176,101.482625031924
18,18,2.994,-0.0278208376193421,101.254364016412
18,18,2.995,-0.027827669027907,101.026317147604
18,18,2.996,-0.0278345397011,100.798480814146
18,18,2.997,-0.0278414489772069,100.570851436696
18,18,2.998,-0.0278483962055226,100.343425467471
18,18,2.999,-0.0278553807463019,100.116199389802
18,18,3,-0.0278624019707364,99.8891697176976
18,18,3.001,-0.0278694592609161,99.6623329954151
18,18,3.002,-0.0278765520097948,99.4356857970343
18,18,3.003,-0.027883679621183,99.2092247260403
18,18,3.004,-0.0278908415097125,98.9829464149129
18,18,3.005,-0.0278980371008235,98.7568475247209
18,18,3.006,-0.0279052658307608,98.5309247447227
18,18,3.007,-0.0279125271465567,98.3051747919737
18,18,3.008,-0.0279198205060297,98.0795944109382
18,18,3.009,-0.0279271453777936,97.8541803731083
18,18,3.01,-0.0279345012412455,97.6289294766279
18,18,3.011,-0.0279418875865844,97.4038385459215
18,18,3.012,-0.027949303914823,97.1789044313302
18,18,3.013,-0.0279567497378001,96.9541240087513
18,18,3.014,-0.0279642245782019,96.7294941792842
18,18,3.015,-0.0279717279695883,96.5050118688816
18,18,3.016,-0.0279792594564055,96.2806740280039
18,18,3.017,-0.0279868185940438,96.056477631282
18,18,3.018,-0.0279944049488468,95.8324196771816
18,18,3.019,-0.0280020180981631,95.6084971876744
18,18,3.02,-0.0280096576303867,95.3847072079134
18,18,3.021,-0.0280173231449969,95.1610468059125
18,18,3.022,-0.0280250142526268,94.937513072232
18,18,3.023,-0.0280327305750899,94.7141031196662
18,18,3.024,-0.0280404717454616,94.4908140829386
18,18,3.025,-0.028048237408118,94.2676431183987
18,18,3.026,-0.0280560272188314,94.0445874037243
18,18,3.027,-0.0280638408448018,93.8216441376282
18,18,3.028,-0.028071677964761,93.5988105395682
18,18,3.029,-0.0280795382690299,93.3760838494627
18,18,3.03,-0.028087421459601,93.1534613274081
18,18,3.031,-0.0280953272502316,92.9309402534017
18,18,3.032,-0.0281032553665212,92.7085179270688
18,18,3.033,-0.0281112055459996,92.4861916673923
18,18,3.034,-0.0281191775382392,92.2639588124463
18,18,3.035,-0.0281271711049246,92.0418167191348
18,18,3.036,-0.0281351860199843,91.8197627629318
18,18,3.037,-0.0281432220696808,91.5977943376272
18,18,3.038,-0.028151279052713,91.3759088550746
18,18,3.039,-0.028159356780354,91.1541037449428
18,18,3.04,-0.0281674550765405,90.9323764544721
18,18,3.041,-0.02817557377801,90.7107244482312
18,18,3.042,-0.0281837127344192,90.4891452078806
18,18,3.043,-0.0281918718084762,90.2676362319368
18,18,3.044,-0.0282000508760696,90.0461950355403
18,18,3.045,-0.0282082498264059,89.8248191502281
18,18,3.046,-0.0282164685621368,89.6035061237065
18,18,3.047,-0.028224706999535,89.3822535196299
18,18,3.048,-0.0282329650685964,89.161058917381
18,18,3.049,-0.0282412427132311,88.9399199118532
18,18,3.05,-0.0282495398913946,88.7188341132382
18,18,3.051,-0.0282578565752516,88.4977991468141
18,18,3.052,-0.0282661927513465,88.2768126527379
18,18,3.053,-0.0282745484207591,88.05587228584
18,18,3.054,-0.0282829235992765,87.8349757154207
18,18,3.055,-0.0282913183175817,87.614120625052
18,18,3.056,-0.0282997326214038,87.3933047123782
18,18,3.057,-0.0283081665717294,87.1725256889226
18,18,3.058,-0.0283166202449719,86.9517812798949
18,18,3.059,-0.0283250937331668,86.7310692240007
18,18,3.06,-0.028333587144157,86.5103872732552
18,18,3.061,-0.0283421006018112,86.2897331927977
18,18,3.062,-0.0283506342462001,86.0691047607094
18,18,3.063,-0.0283591882338229,85.8484997678334
18,18,3.064,-0.0283677627378185,85.6279160175963
18,18,3.065,-0.028376357948151,85.4073513258334
18,18,3.066,-0.0283849740718691,85.1868035206149
18,18,3.067,-0.0283936113332992,84.9662704420748
18,18,3.068,-0.0284022699742867,84.7457499422426
18,18,3.069,-0.0284109502544161,84.5252398848752
18,18,3.07,-0.0284196524512618,84.3047381452939
18,18,3.071,-0.0284283768606152,84.0842426102208
18,18,3.072,-0.0284371237967286,83.863751177618
18,18,3.073,-0.0284458935925789,83.6432617565301
18,18,3.074,-0.0284546866000946,83.4227722669265
18,18,3.075,-0.0284635031904406,83.2022806395477
18,18,3.076,-0.0284723437542516,82.9817848157523
18,18,3.077,-0.0284812087019353,82.7612827473658
18,18,3.078,-0.0284900984638951,82.5407723965325
18,18,3.079,-0.0284990134908468,82.3202517355676
18,18,3.08,-0.0285079542540773,82.0997187468128
18,18,3.081,-0.0285169212457319,81.879171422492
18,18,3.082,-0.028525914979106,81.6586077645698
18,18,3.083,-0.0285349359889323,81.4380257846123
18,18,3.084,-0.0285439848316846,81.2174235036475
18,18,3.085,-0.0285530620858869,80.9967989520296
18,18,3.086,-0.0285621683523968,80.7761501693042
18,18,3.087,-0.0285713042547502,80.5554752040741
18,18,3.088,-0.0285804704394504,80.3347721138684
18,18,3.089,-0.0285896675763035,80.1140389650121
18,18,3.09,-0.0285988963587432,79.8932738324976
18,18,3.091,-0.0286081575041631,79.672474799858
18,18,3.092,-0.0286174517542552,79.4516399590406
18,18,3.093,-0.0286267798753403,79.2307674102845
18,18,3.094,-0.0286361426587337,79.0098552619965
18,18,3.095,-0.0286455409210829,78.7889016306312
18,18,3.096,-0.0286549755047173,78.567904640571
18,18,3.097,-0.0286644472780303,78.3468624240074
18,18,3.098,-0.0286739571358427,78.1257731208252
18,18,3.099,-0.0286835059997652,77.9046348784862
18,18,3.1,-0.0286930948185635,77.6834458519155
18,18,3.101,-0.0287027245685884,77.4622042033889
18,18,3.102,-0.0287123962541152,77.2409081024207
18,18,3.103,-0.0287221109077561,77.0195557256551
18,18,3.104,-0.0287318695908757,76.7981452567556
18,18,3.105,-0.0287416733939675,76.5766748862987
18,18,3.106,-0.028751523437073,76.3551428116671
18,18,3.107,-0.028761420870221,76.1335472369442
18,18,3.108,-0.0287713668738066,75.9118863728113
18,18,3.109,-0.0287813626590729,75.6901584364441
18,18,3.11,-0.0287914094684847,75.4683616514109
18,18,3.111,-0.028801508576212,75.2464942475734
18,18,3.112,-0.0288116612885561,75.0245544609864
18,18,3.113,-0.0288218689444066,74.8025405338005
18,18,3.114,-0.0288321329156906,74.5804507141647
18,18,3.115,-0.0288424546078411,74.3582832561307
18,18,3.116,-0.0288528354602671,74.1360364195586
18,18,3.117,-0.0288632769468317,73.9137084700221
18,18,3.118,-0.0288737805763076,73.6912976787175
18,18,3.119,-0.0288843478929035,73.4688023223709
18,18,3.12,-0.0288949804767377,73.246220683148
18,18,3.121,-0.0289056799443179,73.023551048565
18,18,3.122,-0.0289164479490938,72.8007917113996
18,18,3.123,-0.0289272861819183,72.5779409696038
18,18,3.124,-0.0289381963716179,72.3549971262176
18,18,3.125,-0.0289491802854686,72.1319584892828
18,18,3.126,-0.0289602397297673,71.9088233717592
18,18,3.127,-0.0289713765503363,71.6855900914403
18,18,3.128,-0.0289825926331033,71.462256970871
